"shot_id","shot_made_flag"
12600,2.75059657527639e-06
12603,1.11111283347732e-05
12624,0.00146570872521
12630,1.14055699722679e-05
12638,4.45164937082702e-06
12641,6.74199536388498e-05
12643,9.56662403454831e-05
12656,3.5522213863362e-06
12666,1.53439744637763e-05
12673,0.000105073038920798
12675,1.37231594004236e-05
12678,1.00957948756852e-05
12692,1.40840856053005e-08
12693,0.000115997103232867
12707,5.07077046238744e-06
12711,7.19228391271583e-05
12716,1.28798878337156e-05
12717,7.73822979579666e-05
12723,3.90818827343158e-06
12738,1.5244486500588e-06
12742,1.53663108682599e-06
12746,2.41486015323279e-06
12753,2.06160104737463e-05
12758,8.29630665317097e-06
12760,9.27927558428973e-07
12763,5.13114383541697e-06
12764,5.79650124138966e-06
12768,5.57592704067457e-06
12776,3.84545377771658e-06
12777,7.94112581178183e-06
12783,8.17883090326061e-05
12804,4.82962414397655e-06
12824,2.00332710892652e-06
12839,3.4325377459004e-06
12847,1.07213791403507e-05
12850,0.00144188828809153
12867,0.000101462987128161
12883,1.36663140944057e-05
12887,1.64184308381887e-06
12890,1.51171149125141e-06
12903,1.56365086912764e-05
12906,1.26857860223141e-06
12907,5.78813515371232e-07
12909,1.20863091835843e-05
12912,4.22127159666614e-06
12915,1.32973741556681e-06
12930,4.18327446145605e-05
12931,4.91356882474211e-06
12934,9.95988974537194e-06
12951,4.87961940192432e-06
12955,3.76033000332317e-06
12973,1.96579681306452e-05
12988,1.58678028251139e-06
12999,1.50983436924494e-06
13015,5.60730800399452e-06
13026,5.62796341105844e-05
13036,1.29000992470873e-06
13039,1.3468092694615e-06
13040,1.33208790178866e-05
13041,1.86542114511506e-05
13043,6.44190434139815e-05
13057,5.11336809325999e-06
13064,1.22060316573924e-06
13068,0.000105119967388555
13069,2.45376826668898e-05
13073,9.2642077165602e-06
13079,0.000252113501141532
13086,9.97798419110078e-07
13089,3.96477824048766e-05
13093,1.75698334996343e-06
13097,0.000101783309864968
13098,5.27238454729441e-06
13105,1.65983609480186e-06
13107,1.08199263705388e-05
13108,1.74171983483384e-05
13110,2.08377439200356e-06
13112,5.80148410373511e-05
13114,2.03614918098688e-06
13118,1.97624218957507e-06
13127,1.80256346160931e-06
13129,1.49849197669749e-06
13142,0.00144102865026674
13146,2.00510989491756e-05
13149,1.97889571965253e-05
13157,4.85785907289329e-06
13158,1.43945429160881e-05
13159,1.82714031161572e-05
13161,5.86862847212858e-06
13162,5.35382458156507e-06
13166,5.14378542772519e-06
13168,4.01241252689318e-06
13170,0.000980675819274698
13186,9.91120908740094e-06
13191,3.30854389378027e-06
13203,2.79811676613936e-06
13209,5.60450229815609e-06
13212,5.35846942087833e-06
13213,1.93602976166286e-06
13222,5.91447552462441e-06
13229,9.87986344735834e-06
13234,1.23864037659722e-05
13257,0.000100891879744585
13258,1.77200910434413e-06
13268,5.55195696735668e-06
13270,4.05577411894449e-06
13291,4.56738933680067e-06
13292,7.70811721699741e-06
13299,2.65796447526769e-06
13307,0.00131678960745355
13309,1.36506019342102e-06
13311,4.36716797395178e-06
13312,3.89021043781799e-06
13322,1.90135840032888e-06
13324,0.000104957942493689
13330,4.11166365191332e-06
13338,5.87808502597155e-06
13344,5.58785083419937e-05
13348,8.86070481214391e-07
13355,8.87571642321068e-06
13365,0.00145653408707282
13368,1.26259074577575e-05
13370,4.56426429684591e-06
13372,1.03621546258556e-05
13377,0.000124748848260677
13385,3.06344363750818e-05
13389,3.75073404345101e-06
13393,2.06694995623193e-05
13395,1.17667553332253e-05
13404,6.12729555881773e-06
13411,5.01472624979003e-06
13416,4.48627182971512e-06
13434,4.76235400922385e-06
13435,1.50829713433636e-05
13445,1.78197162359777e-06
13446,1.97261478489956e-06
13451,6.42317708241884e-05
13462,6.66401246404417e-06
13464,3.77973025162034e-06
13466,2.4897273657885e-06
13471,1.66866161933877e-06
13472,0.000104927449723897
13477,1.96208645155991e-05
13481,5.57873265036012e-06
13484,2.68987663173641e-05
13490,1.9793036237468e-06
13492,1.71605077349747e-05
13500,9.86507593888198e-06
13508,1.17138834906089e-05
13516,1.38061729190817e-06
13525,1.04453576315017e-05
13526,2.08768766376422e-05
13530,1.91803024101578e-05
13532,5.16883287616991e-06
13538,1.23014862145877e-06
13546,5.44862977367633e-06
13548,5.32150368303746e-06
13550,0.000104940134820218
13551,4.50230281684657e-06
13564,1.12012447905374e-05
13566,0.000243942305643761
13570,4.4316757737052e-06
13580,4.88278918134138e-06
13585,5.67096474642497e-06
13588,5.67821718987792e-06
13592,2.0912764281827e-05
13594,2.1748865435349e-06
13609,5.22231276553191e-06
13610,6.85516329325357e-05
13613,1.52339308102028e-06
13625,4.64149892296207e-06
13626,0.000155049865877021
13639,0.000105515117130078
13645,8.29336028719155e-05
13647,6.76535539340445e-06
13648,3.84878582464028e-06
13652,5.98415386730227e-05
13654,0.00010527072568201
13664,1.98002172728494e-05
13673,2.89863056967957e-06
13684,4.46508392617802e-06
13690,1.54915282396845e-06
13693,1.19532173444251e-05
13696,1.26986650933404e-05
13700,4.42363667179895e-05
13701,1.32232370714626e-06
13707,2.20635431123267e-05
13713,5.04420506364617e-06
13714,5.26874814464136e-06
13716,5.45705704320992e-06
13720,3.40399173530955e-06
13727,4.60071206907426e-06
13733,1.91573205710487e-06
13738,4.7067663501682e-06
13757,2.03853840384236e-06
13759,1.13713481319411e-05
13761,2.06378610680009e-05
13767,1.36675971792079e-05
13782,1.05209330734451e-05
13786,1.81773783562319e-06
13787,4.88657437933924e-06
13792,5.94362648316464e-06
13795,1.27898705876064e-05
13798,2.08297232533917e-05
13807,5.89586905698152e-07
13809,4.87691055847499e-06
13811,1.86021902202409e-06
13815,4.3910572195827e-06
13817,8.85820737913737e-06
13818,3.71808367505282e-06
13822,2.53252490641187e-06
13824,1.80810484193256e-06
13829,1.28927959790216e-05
13832,0.00140874210682594
13840,3.98665939177594e-05
13841,3.77388444091265e-05
13868,4.50031950146368e-06
13871,0.000611725840743283
13880,3.68647000241969e-06
13888,2.39792887601653e-05
13890,9.96178811264634e-05
13891,1.94643359609711e-06
13895,1.57328500533137e-06
13907,2.97588964908663e-06
13910,2.57371556876884e-05
13912,5.6679211203521e-05
13913,4.84266371910355e-06
13923,6.15323953471797e-05
13929,4.53838093007584e-06
13936,1.15002737893956e-05
13946,9.20492997967845e-06
13950,1.43330916701906e-05
13951,3.04907283677785e-06
13954,5.23487436336421e-06
13958,4.11815177753296e-05
13969,6.31400261099379e-06
13980,1.44427334040833e-06
13981,2.0912764281827e-05
13986,3.16400364772962e-06
13987,9.958283426544e-07
13989,2.63220282970601e-05
13992,5.79652325924143e-06
13994,2.09212315482989e-05
14001,4.60900528221727e-05
14002,4.67782071067613e-06
14004,3.8702537652778e-06
14006,4.50658094637426e-06
14012,2.20330383831708e-05
14021,2.31034975021102e-06
14024,1.3625143338866e-05
14045,3.46278807277921e-06
14047,2.64652277076201e-05
14057,4.30071216054625e-06
14059,4.90634036010899e-06
14060,5.33837931035145e-06
14068,2.85981328223619e-06
14070,6.78456356577589e-06
14074,8.5912520404541e-06
14076,1.09683632123337e-05
14089,8.82279117595444e-06
14115,3.8303966900859e-06
14116,6.2511380010652e-06
14128,2.146996691458e-05
14131,4.66246508918402e-06
14134,5.98358994736639e-05
14137,6.40172682973581e-06
14138,5.3630030625549e-06
14139,0.000104625091993165
14152,1.73164761833733e-06
14153,0.000124584951718195
14155,4.89587437262179e-06
14156,0.000105655432985365
14164,1.32169845753903e-05
14165,2.17908041452047e-05
14171,1.34168488869094e-06
14174,4.16568667570865e-06
14181,2.92561810695242e-05
14186,5.86051128953045e-05
14192,7.2955068056932e-06
14201,1.00370439493984e-05
14210,4.27014926611229e-05
14214,5.72349639290052e-06
14231,4.25485851627854e-06
14236,1.32374374256742e-05
14241,2.06208758837606e-05
14245,2.94283530467651e-06
14249,3.73230499224736e-06
14251,1.408247699674e-05
14262,4.95801178202639e-06
14265,3.57702311431224e-06
14267,9.92798337532285e-06
14270,0.00144159962290903
14276,1.24584810987049e-05
14279,3.1929139430385e-06
14281,5.76480168710521e-06
14289,6.06258482396584e-06
14290,6.24958093003207e-06
14293,6.55461621516314e-06
14295,5.56201290159847e-05
14297,1.00012420450203e-05
14298,1.97414079622353e-05
14310,4.38870738692916e-06
14312,7.28614237365012e-05
14315,9.63735563395786e-05
14318,9.54946138095582e-06
14319,9.57117453095414e-06
14325,1.11795044334263e-05
14331,5.39351346557965e-06
14334,1.17338217676075e-06
14341,1.08153965588467e-05
14343,0.00146570872521
14344,4.49414283207916e-06
14346,3.89645541558507e-06
14347,5.19533538660843e-06
14349,4.6351663424018e-06
14352,5.60724115983417e-06
14358,1.42011775797878e-06
14361,1.30167635029742e-05
14363,2.44074814993299e-05
14374,1.02672212766816e-05
14376,2.06982551499365e-05
14381,9.98423389509935e-06
14398,7.79035247610197e-06
14410,2.01096251856808e-06
14412,2.07314405055031e-05
14415,1.98002172728494e-05
14423,8.79899283117941e-06
14425,1.98677972105678e-06
14436,2.40728980876338e-06
14444,5.47575320459003e-06
14455,5.76491547021486e-05
14465,3.84292461390685e-06
14469,1.9831498738892e-05
14471,5.05117217977365e-06
14475,1.18763932474371e-05
14479,1.57264885486044e-06
14480,1.71995716411177e-06
14488,9.14748826518202e-06
14491,9.96178811264634e-05
14501,4.5504677076622e-06
14520,3.93572266222222e-05
14522,1.91817221502702e-05
14523,5.25806242971077e-06
14537,9.39381280339622e-05
14538,2.430309071349e-05
14550,3.55441578563485e-06
14561,1.34515464417922e-06
14575,2.07638214173106e-05
14586,3.15498127452662e-06
14592,2.11573520741864e-05
14601,1.61541971749417e-05
14602,1.93437626416479e-06
14604,1.28477437164911e-05
14606,4.31050409602842e-06
14627,3.66869224815872e-06
14641,3.96434604309055e-05
14652,4.75398545723623e-06
14662,2.10287283373876e-05
14665,7.74635326364376e-06
14673,5.75548861911871e-06
14675,1.408247699674e-05
14679,3.95088253208023e-05
14683,4.7030307567304e-06
14686,1.72324874805681e-06
14705,2.10542501467155e-05
14708,4.97675900076943e-06
14709,8.00172889212323e-05
14710,1.05406737718144e-06
14715,1.02929257676614e-05
14717,4.64602482125002e-06
14723,3.64142822266996e-06
14725,1.12423678615244e-05
14727,1.14044207169884e-05
14728,5.10646032668513e-06
14735,3.44622902825159e-06
14746,3.5372779791003e-06
14752,2.08433584753002e-05
14757,3.93409844127871e-06
14762,1.45394619616572e-06
14763,5.11971308835299e-06
14797,1.68317959153587e-06
14812,1.85283399630474e-06
14818,2.74778617370925e-05
14825,4.37444856046624e-06
14827,1.87929562930219e-06
14829,3.56175244783726e-06
14830,1.96207606185828e-05
14837,5.19456120481539e-06
14849,1.9831498738892e-05
14863,1.12700316444419e-05
14869,5.30528438436367e-06
14882,5.82952070492482e-06
14884,1.37801864123103e-05
14886,2.90544786955838e-05
14888,7.19228391271583e-05
14890,2.99989907328714e-06
14904,1.72711780076176e-06
14938,1.4198698065707e-05
14952,5.43534309243584e-06
14958,3.92581746159e-05
14963,4.37066817472717e-06
14979,1.43230789355775e-05
14980,1.97980653790384e-06
14986,6.1132102655658e-06
14988,1.90461914716761e-05
15003,1.17367738995662e-05
15006,6.02470685902701e-05
15009,0.00143459008596393
15015,1.99845238364523e-05
15024,4.39048221097894e-06
15030,1.00045667322859e-05
15036,1.96189773465653e-05
15038,9.38313789033225e-06
15039,2.08005799422839e-05
15047,0.000252046016261405
15049,5.90344185093116e-06
15056,0.0013783694097265
15068,5.02838893811795e-06
15070,5.31248777985199e-06
15073,4.99726420146057e-06
15081,4.6829192463878e-06
15084,5.34364515777881e-06
15088,0.00144155523719887
15092,5.83729777368187e-06
15095,4.9566709197148e-06
15097,4.76616973403138e-06
15098,1.67041007279954e-06
15115,1.74042942145167e-05
15120,0.000104638086933255
15126,1.01391953141082e-06
15133,6.62310446385004e-06
15143,4.50465378129636e-06
15156,1.26072549865082e-05
15164,1.16707042990639e-05
15178,1.15509304717713e-05
15198,0.000123671280134681
15200,3.28549115001604e-05
15208,2.19834553576233e-08
15214,1.24440485414262e-05
15218,1.60724947150725e-05
15231,2.00958345154058e-06
15238,1.55096538373333e-06
15239,1.89163924608869e-06
15240,5.45399254681885e-06
15249,5.44879440806707e-06
15256,1.23575687075178e-06
15260,1.5206794056681e-05
15290,1.99655333529884e-05
15307,0.00189233082952517
15308,4.5190274140888e-05
15321,8.3140912185892e-05
15323,2.08405141665308e-05
15325,4.03866968672093e-06
15342,4.06359589075346e-05
15346,3.94671757311638e-06
15349,4.72516280015032e-06
15354,1.98281867273279e-06
15362,3.80906085378824e-06
15379,5.69106132358665e-06
15383,1.1300695945761e-05
15394,1.41217580052781e-06
15401,2.06958576081251e-05
15405,1.74907595001885e-06
15407,1.69520152031241e-06
15412,9.30284786028977e-06
15413,9.78026010590983e-06
15415,2.71162932169765e-05
15427,2.02244794128195e-05
15430,1.85889713819658e-05
15436,8.37604903142919e-06
15439,3.85363147204724e-06
15443,1.41204930644695e-05
15444,1.24897086383531e-05
15445,0.000105654706124379
15450,2.01768304437963e-06
15456,0.000239395888464056
15465,2.06591646571757e-05
15466,8.66072956912969e-06
15470,5.30041066423096e-06
15474,1.03155926037015e-05
15476,2.29396552963076e-06
15482,5.76061610657058e-06
15492,2.06592670777114e-05
15510,9.74768290825232e-06
15519,5.25164545597353e-06
15523,4.27738768328237e-06
15535,9.74111311039481e-06
15561,0.000616549270903973
15564,6.55189138445212e-06
15566,4.98837369146821e-06
15579,1.17398821718418e-06
15580,5.97647339518354e-06
15581,1.14419741236615e-06
15587,1.10679873516805e-05
15589,5.16575746750117e-06
15591,1.16119900463778e-05
15597,2.45616966740537e-06
15620,2.16482146839567e-05
15627,8.95270589659348e-06
15636,9.95022695207598e-05
15653,3.6726607493762e-06
15662,0.000611845707569175
15664,1.22584107816405e-05
15666,8.63417889931808e-06
15667,4.18818788759124e-06
15674,1.75866604775041e-05
15692,5.31970397133972e-06
15715,1.59823240149311e-06
15736,1.08829948816723e-05
15744,1.56934352405022e-05
15746,1.84985057942698e-06
15758,5.2571387740355e-06
15760,1.16236131332888e-05
15766,5.42944240698041e-06
15767,4.11492228230637e-06
15789,0.000104495529236838
15810,1.44417608310587e-05
15818,5.49415682559355e-06
15820,4.37068723183637e-06
15830,2.10815296502218e-06
15844,1.20685285252633e-06
15850,6.53678119131778e-07
15857,3.66448957459532e-06
15863,0.00165513130559288
15869,9.25380321372969e-06
15872,3.43234669044558e-06
15873,3.05676137351571e-06
15884,5.70303209642769e-06
15885,2.42325559147316e-05
15891,4.16873793729853e-05
15898,4.34277716287081e-06
15900,5.07519277921085e-06
15932,5.04434043571944e-06
15940,8.15051752569771e-06
15944,3.55887077624004e-06
15945,2.55047775638045e-06
15963,1.26848549788405e-05
15970,1.648661847193e-06
15977,2.11193119106275e-05
15982,3.79693243054846e-06
15985,1.14221285217932e-05
15995,5.282283733336e-06
16004,3.53909204376171e-06
16005,1.4098840021973e-05
16011,1.25623690485176e-05
16019,6.02470685902701e-05
16021,2.42179369163949e-06
16051,8.28614161404464e-05
16065,1.41947994071008e-05
16066,3.49182889996193e-06
16076,1.4198698065707e-05
16091,1.13086478731475e-05
16094,2.06801899937993e-05
16101,1.26265278010385e-05
16104,9.95307250415231e-05
16113,7.14554609084641e-05
16114,7.37014983580989e-06
16115,7.28925276756866e-05
16127,1.01777148047759e-05
16128,1.66255877728026e-06
16138,2.60397227515259e-05
16139,5.97313275929071e-05
16142,1.60806679633156e-06
16144,6.26420211241532e-06
16148,2.99305266200106e-05
16151,1.73170023305915e-06
16156,6.85444514823055e-06
16165,7.3214798018411e-06
16166,3.32021769085686e-06
16179,2.77253601472201e-05
16193,7.01234455751398e-06
16196,5.75846860253901e-06
16198,3.53016322383328e-06
16210,6.79531073979607e-06
16232,2.06873903568739e-05
16237,1.4747100765614e-05
16240,7.6482804218894e-06
16252,9.14983300179464e-06
16259,1.51245706023395e-06
16262,2.06251113007083e-05
16263,2.58736782605047e-06
16270,2.08467656315988e-05
16272,3.83865915372046e-06
16290,4.19478536476125e-06
16295,0.000306968874534271
16297,7.62546201470852e-06
16299,1.6604123946116e-06
16300,4.09866126183249e-06
16302,4.43429965879156e-06
16303,9.01988360871299e-06
16305,1.07241299079777e-05
16309,1.11194156907621e-05
16312,3.59810584983606e-06
16320,1.96682293195388e-05
16326,5.75941294250293e-06
16327,1.66097849586327e-06
16338,8.66960551703568e-06
16342,1.32414681125495e-06
16346,8.09789330591728e-06
16348,5.22330559374258e-06
16355,9.17632608754626e-06
16356,9.04648385083396e-06
16378,4.11702391635101e-05
16382,6.09437563454093e-06
16391,1.57583376194297e-06
16392,5.0498232377976e-06
16395,9.995354985208e-05
16399,3.97827977049771e-06
16403,1.78242071892484e-06
16408,1.00720925126709e-06
16413,5.68086081442806e-06
16415,1.25664035790981e-05
16417,1.03013842304041e-05
16420,2.60695534603254e-06
16431,3.1968654106058e-06
16439,2.34324002721749e-05
16444,2.4902103705178e-05
16446,4.4668263010418e-07
16451,6.28419572863161e-06
16454,3.27131168522215e-06
16461,1.25799741751048e-05
16462,4.66534200155942e-06
16469,4.46041924869927e-06
16484,3.7697730695188e-06
16486,8.66487717789884e-05
16487,5.11432526685936e-06
16491,4.53369057206374e-06
16494,1.26725813519415e-05
16507,1.79648371993826e-05
16508,1.56468260838725e-05
16519,3.53648209450875e-06
16523,2.66711581233953e-06
16526,7.85689056237282e-05
16530,1.6094066940359e-06
16532,4.21565673933327e-05
16542,1.31046239278754e-05
16550,2.41778327292002e-05
16555,1.21928363389427e-05
16558,5.30135723613985e-06
16567,1.89506995831211e-05
16576,4.71043985461388e-06
16579,5.5701639634199e-06
16595,2.33084338983752e-05
16598,1.53927448807209e-06
16600,1.16238794944248e-06
16604,0.000115670025736003
16605,7.44175676486879e-05
16607,7.78242755671759e-05
16610,3.7588969539542e-06
16612,0.00176821920920318
16617,2.10337188657706e-05
16625,3.93973130958353e-05
16632,2.45521814993654e-05
16634,4.79942823171164e-05
16650,3.05223587648746e-06
16654,4.51087248296819e-06
16655,4.4537641847724e-06
16656,4.94501209551497e-06
16657,7.52813788528688e-06
16660,7.75113499072275e-06
16662,2.02141647214951e-05
16669,4.9483897839641e-06
16675,6.20500206502561e-05
16676,1.28049641413414e-05
16678,1.59483627612788e-06
16679,4.34305634929538e-06
16693,2.46053769069781e-06
16701,1.25058692835228e-05
16715,2.00850689460812e-06
16722,2.43771082134635e-05
16724,9.13503085669714e-06
16727,5.84220018317007e-06
16735,1.86879938218746e-06
16741,1.39879769841903e-05
16752,1.04786772501604e-06
16758,1.23365296678245e-05
16765,3.73788984857191e-06
16771,5.16342761142198e-06
16785,6.62689293918458e-07
16793,9.11114252175738e-06
16800,1.67444862181924e-05
16805,1.64884908810044e-06
16809,2.80709068040726e-06
16820,2.26671846525244e-05
16827,1.01323392385397e-05
16830,5.23288094462187e-06
16843,0.00154290656501043
16847,1.6914185912896e-05
16855,7.89973532415166e-05
16860,6.14667577825441e-05
16862,2.79961583142594e-05
16863,2.24571651577763e-06
16872,1.36251706277877e-06
16874,7.92818015395342e-07
16876,4.61344070393784e-06
16893,3.97139346164453e-06
16895,1.40148670910517e-05
16914,2.31055916824081e-05
16917,1.711510705354e-06
16926,2.00723792346335e-06
16930,6.11224265427868e-06
16931,1.19939161408289e-06
16932,2.97657810439446e-06
16934,6.10531197953524e-06
16937,1.18757659701958e-05
16941,5.14404182465422e-06
16942,0.000672367518045326
16957,4.61006401186706e-06
16962,1.4944046581179e-05
16967,1.11559982855144e-05
16968,8.69496088485916e-05
16972,5.16618152984081e-06
16974,3.5148520414388e-06
16984,4.09139490342764e-06
16987,4.65193974774221e-06
16994,8.67915078446027e-05
16995,1.03098467312757e-05
16999,1.29526186506361e-06
17034,1.1230269670464e-05
17038,3.08438159432294e-06
17040,8.98458553867989e-07
17050,5.01914004146654e-06
17068,1.69684185309666e-06
17077,3.27587754518584e-06
17079,4.40269711997097e-06
17082,7.15589645026367e-06
17085,9.75556443605363e-06
17087,1.67437257710842e-06
17099,6.20788938740022e-05
17105,1.30675161281923e-06
17108,1.27111481798662e-05
17110,1.45268587439736e-05
17111,1.09768874528534e-05
17123,1.60245289065266e-05
17124,4.09081320917235e-06
17130,2.24524921269372e-05
17138,3.39057632293202e-06
17143,9.4277848261941e-05
17157,9.29982955590214e-06
17160,2.01263367885264e-05
17166,4.41675870463682e-06
17167,1.33305058177457e-05
17179,1.56342686295972e-05
17180,3.72210695781292e-06
17189,1.73508779993306e-05
17197,7.27148637820481e-05
17219,9.52753162262452e-06
17223,1.30288393238985e-05
17225,1.32297701147486e-05
17229,0.000113644579767762
17234,4.62065035982142e-06
17235,5.92177115120549e-06
17239,4.30064237047103e-06
17242,1.60827336366809e-06
17243,1.12902885066117e-05
17246,9.47874102362091e-06
17247,1.62625823170219e-06
17255,1.50814646547942e-05
17258,1.7807668729817e-05
17260,1.57769713011934e-05
17264,1.08419781315518e-05
17270,1.23915964997385e-05
17271,1.12186325109148e-05
17272,4.05965387847181e-06
17285,4.97478776313187e-06
17294,5.2972296742739e-06
17297,1.15930017189749e-05
17298,2.62747041895292e-05
17299,7.80482071586375e-06
17306,4.97057841452163e-06
17324,1.48543603998511e-06
17326,4.43438022543966e-06
17330,2.67754158750127e-06
17345,1.94543968840147e-06
17351,1.64883784415976e-05
17352,1.39562258752546e-06
17372,1.19540515048309e-05
17381,5.16908979162568e-05
17385,6.6932557629924e-06
17388,3.39509992817613e-06
17390,1.00589284646495e-05
17392,1.59665993612488e-05
17399,5.43108887545476e-06
17404,1.96331323519567e-06
17407,3.96526558181405e-06
17408,1.47816435259725e-05
17416,2.33299182760708e-05
17418,1.8193023112102e-06
17434,0.000137403954620642
17438,6.79687592422687e-05
17443,9.72897491986291e-05
17444,5.38058010966243e-06
17453,2.41774279825073e-05
17460,4.61641906433343e-06
17467,2.06695764237459e-06
17480,2.08438848383518e-06
17488,7.75970958121121e-05
17490,5.03279893002798e-06
17493,4.13867306423726e-06
17498,1.09800078309965e-06
17503,5.3372284476212e-06
17513,4.2874563883941e-06
17520,5.73300822019181e-05
17525,8.61306460232329e-06
17534,1.68711404371268e-06
17545,4.39693413148502e-06
17553,4.58089873857672e-06
17554,3.84119172622627e-06
17557,4.59935612268961e-06
17563,2.30469719582383e-05
17576,1.24012033311069e-05
17577,2.05479269406233e-06
17580,3.48470355817818e-05
17582,2.52505912841545e-06
17596,1.16629678967254e-05
17597,3.82686687040516e-06
17602,6.1090396694242e-05
17614,1.43146083586703e-05
17623,6.04636695518262e-06
17624,1.04070126293861e-05
17627,1.68968028347433e-05
17628,1.62696875957406e-06
17630,4.69678184660264e-06
17634,0.000312268441061715
17640,1.79344604809982e-06
17652,1.4865160740119e-05
17657,4.86900451112772e-06
17661,1.2937175813384e-05
17662,1.99675919719396e-06
17666,4.88917859448424e-06
17682,9.02967485903318e-05
17688,2.19138073228448e-05
17693,8.6076876343703e-06
17705,1.21610698407493e-05
17711,1.19738977994456e-05
17715,1.81054162842614e-06
17717,4.62319906601698e-06
17721,4.62831908930663e-06
17728,9.86379519330744e-07
17737,1.56100751614795e-06
17745,5.00602627789125e-06
17755,4.66111642659715e-06
17764,4.43002393881027e-05
17774,3.80673799447499e-06
17785,8.63709681811083e-07
17786,1.44520936246937e-05
17789,1.74118136652942e-06
17802,1.34803391177439e-06
17810,4.07501688368924e-05
17819,5.10194553779985e-05
17825,8.03866491845923e-06
17828,4.72756778763313e-06
17833,1.43664999811632e-05
17841,4.95866028467057e-05
17842,4.32836860943445e-06
17844,5.99194182852664e-06
17849,1.81630755043427e-06
17855,4.55751360711966e-06
17857,0.000518421811295822
17861,1.69419169160899e-06
17863,5.33433751347188e-06
17868,1.74564065597738e-06
17876,1.03275034700242e-05
17882,2.62503880446446e-06
17885,1.95627241595862e-06
17893,4.28574577339859e-06
17894,1.53885271402466e-06
17902,5.53387605976453e-05
17906,5.17713281696565e-06
17911,1.77046362035246e-05
17917,3.46847417774938e-06
17921,1.39616358179646e-05
17941,8.71167423222213e-06
17945,3.31276317363748e-06
17949,1.33645472498154e-05
17954,4.96151146955353e-06
17957,2.76972559394044e-06
17958,4.58352411154563e-05
17960,2.40536988954178e-06
17985,2.0460533695852e-05
18000,1.5434618585498e-05
18002,2.42168840238516e-05
18008,8.79510249107665e-07
18014,1.40609790478987e-05
18015,0.00142155248300971
18019,1.15215164740702e-05
18021,4.64920870287554e-06
18026,1.08948351888713e-05
18029,2.00596156234809e-06
18034,9.88864081073153e-06
18035,1.80718550371338e-06
18036,1.44615957356922e-05
18039,6.981014801909e-05
18066,4.08248669297037e-06
18076,4.58048995946248e-06
18089,1.35189408389287e-05
18104,1.44844775519994e-05
18110,4.4804180487889e-06
18129,2.36784615032602e-05
18131,1.96046509891109e-05
18133,5.41781102478881e-06
18136,1.16016986870083e-06
18148,9.31524472814274e-06
18152,2.7477035660193e-08
18167,2.73114058060699e-05
18177,5.18878179943769e-06
18178,1.48928383235552e-06
18183,5.05492181047811e-06
18194,1.59058946113875e-05
18197,4.56824447582026e-05
18213,9.73754944568543e-07
18214,1.53205865442558e-06
18221,1.54864877680451e-06
18227,1.87867276257069e-06
18239,0.000107491646965171
18245,1.32625495672821e-05
18266,1.26055719404576e-05
18267,2.07390067662136e-05
18274,1.85045031344e-06
18283,5.91031286087562e-06
18297,9.56097913352204e-07
18302,3.77772288535764e-06
18303,1.42503279460484e-05
18315,4.52924804296903e-06
18324,1.46603937775165e-06
18326,8.43780642471119e-06
18334,4.05775105764972e-06
18336,1.98747459743632e-06
18344,4.90745060980156e-06
18346,3.78032790925386e-06
18347,5.59566342998617e-06
18350,3.81869964976284e-06
18352,7.93877093185032e-06
18364,7.63723747153924e-06
18366,1.14022316360201e-05
18373,4.33682734311221e-06
18391,8.60372730374121e-06
18393,2.48858667353773e-06
18395,5.11805921117475e-06
18400,5.66783349048552e-05
18408,1.15411563039119e-05
18421,5.80301643695479e-06
18425,9.4329750715983e-06
18443,1.12749072351409e-06
18451,4.21751744128715e-06
18456,4.22822816214856e-06
18458,7.38730671044052e-05
18460,1.17675430549109e-06
18467,9.51718117268783e-06
18468,1.1717623270348e-05
18475,1.55332034171437e-05
18485,1.89632594108179e-06
18494,4.56808012975885e-05
18495,0.000476180357288902
18508,9.25922553520881e-06
18530,3.13678027048099e-06
18533,2.80790479224223e-06
18547,5.44387705709511e-06
18548,1.77786049465215e-06
18553,1.18502533001218e-06
18561,3.79038299113225e-06
18565,0.000121422818933506
18572,1.67541053464928e-06
18593,1.41660759718341e-06
18600,5.69220624524815e-06
18621,2.05607879515982e-05
18629,8.11153737815254e-05
18637,1.81094646212208e-06
18649,2.09844328547673e-06
18653,8.84802215132582e-06
18660,2.41124359819263e-06
18671,3.41932067195564e-06
18672,1.03787517024489e-06
18677,1.13031438590155e-05
18681,0.00072542773509089
18684,0.000125819377001004
18686,1.51669763407783e-05
18689,5.63569001325582e-06
18690,6.85564381594267e-06
18709,7.06567105915601e-06
18716,8.39388552785435e-05
18723,6.45479358732407e-06
18773,5.37504986065482e-06
18782,4.48751227486199e-06
18797,1.90890730331389e-05
18810,1.14540406126753e-06
18817,1.09791581859728e-05
18820,0.000102761740398237
18825,1.52570623376576e-06
18837,6.30634389007467e-06
18850,1.52349522551493e-05
18857,1.66442676746013e-05
18861,3.80019170150809e-05
18867,3.66803337311145e-06
18870,5.95271730015938e-06
18877,3.95779054971925e-05
18887,1.11705733486061e-05
18898,3.51506101947459e-06
18900,6.24354774995848e-06
18914,7.35216922096898e-06
18921,2.08662774456404e-05
18922,1.94182767081336e-05
18945,8.32838803359831e-06
18947,1.60229945065928e-05
18953,8.55035697197587e-06
18954,1.76591556027035e-06
18957,1.02511023379661e-05
18960,4.89093098934684e-05
18973,3.31235334143795e-06
